url,title,brand,model,year,location,region,price,mileage,fuel,transmission,engine,status
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-rav4-dakar-dakar-4163,2008 Toyota RAV4,Toyota,RAV4,2008,Dakar,Dakar,2 900 000,130000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-opel-astra-dakar-dakar-1153,2003 Opel Astra,Opel,Astra,2003,Dakar,Dakar,2 500 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c4-dakar-dakar-2583,2006 Citroen C4,Citroen,C4,2006,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-chevrolet-sail-dakar-dakar-2068,2013 Chevrolet Sail,Chevrolet,Sail,2013,Dakar,Dakar,2 200 000,90000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-4198,2007 Peugeot 308,Peugeot,308,2007,Dakar,Dakar,2 800 000,230000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-2086,2007 Peugeot 307,Peugeot,307,2007,Dakar,Dakar,2 400 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-407,2008 Peugeot 308,Peugeot,308,2008,Dakar,Dakar,2 500 000,140000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-dacia-logan-dakar-dakar-2296,2009 Dacia Logan,Dacia,Logan,2009,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-land-cruiser-prado-dakar-dakar-4202,2005 Toyota Land Cruiser Prado,Toyota,Land Cruiser Prado,2005,Dakar,Dakar,3 800 000,130000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-elantra-dakar-dakar-1235,2013 Hyundai Elantra,Hyundai,Elantra,2013,Dakar,Dakar,6 500 000,66000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-megane-dakar-dakar-886,2006 Renault Megane,Renault,Megane,2006,Dakar,Dakar,1 600 000,180000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-nissan-murano-dakar-dakar-4351,2011 Nissan Murano,Nissan,Murano,2011,Dakar,Dakar,2 300 000,188000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-nissan-qashqai-dakar-dakar-3432,2014 Nissan Qashqai,Nissan,Qashqai,2014,Dakar,Dakar,7 800 000,63000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-camry-dakar-dakar-3067,2009 Toyota Camry,Toyota,Camry,2009,Dakar,Dakar,3 500 000,145000,,Automatique,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c3-dakar-dakar-1799,2008 Citroen C3,Citroen,C3,2008,Dakar,Dakar,1 800 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-2633,2007 Peugeot 307,Peugeot,307,2007,Dakar,Dakar,2 500 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mitsubishi-l200-dakar-dakar-876,2009 Mitsubishi L200,Mitsubishi,L200,2009,Dakar,Dakar,7 800 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-bmw-315-dakar-dakar-4141,2007 BMW 315,BMW,315,2007,Dakar,Dakar,1 500 000,120000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-scenic-dakar-dakar-2610,2005 Renault Scenic,Renault,Scenic,2005,Dakar,Dakar,2 200 000,140000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-895,2012 Peugeot 308,Peugeot,308,2012,Dakar,Dakar,3 800 000,103000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-volkswagen-golf-dakar-dakar-2193,2000 Volkswagen Golf,Volkswagen,Golf,2000,Dakar,Dakar,1 500 000,160000,,Manuelle,N/A,
