url,title,brand,model,year,location,region,price,mileage,fuel,transmission,engine,status
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-1764,2007 Peugeot 307,Peugeot,307,2007,Dakar,Dakar,2 000 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-307-dakar-dakar-1341,2007 Peugeot 307,Peugeot,307,2007,Dakar,Dakar,2 400 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-206-dakar-dakar-3566,2009 Peugeot 206,Peugeot,206,2009,Dakar,Dakar,2 000 000,130000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c4-dakar-dakar-2583,2006 Citroen C4,Citroen,C4,2006,Dakar,Dakar,2 200 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-dakar-dakar-4198,2007 Peugeot 308,Peugeot,308,2007,Dakar,Dakar,2 800 000,230000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mitsubishi-l200-dakar-dakar-876,2009 Mitsubishi L200,Mitsubishi,L200,2009,Dakar,Dakar,7 800 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-berlingo-dakar-dakar-4134,2007 Citroen Berlingo,Citroen,Berlingo,2007,Dakar,Dakar,2 000 000,140000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-berlingo-dakar-dakar-2295,2008 Citroen Berlingo,Citroen,Berlingo,2008,Dakar,Dakar,2 300 000,160000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-corolla-dakar-dakar-880,2008 Toyota Corolla,Toyota,Corolla,2008,Dakar,Dakar,3 300 000,140000,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-207-dakar-dakar-851,2010 Peugeot 207,Peugeot,207,2010,Dakar,Dakar,3 200 000,144410,,Manuelle,N/A,
https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-6-dakar-dakar-3224,2010 Mazda 6,Mazda,6,2010,Dakar,Dakar,4 000 000,182000,,Automatique,N/A,
